questionId,title,titleSlug,difficulty,acRate,isPaidOnly,topicTags,categoryTitle
2526,Longest Increasing Subsequence II,longest-increasing-subsequence-ii,Hard,25.98,False,"Array,Divide and Conquer,Dynamic Programming,Binary Indexed Tree,Segment Tree,Queue,Monotonic Queue",Algorithms
2555,Design SQL,design-sql,Medium,64.7,True,"Array,Hash Table,String,Design",Algorithms
2496,Count Days Spent Together,count-days-spent-together,Easy,47.59,False,"Math,String",Algorithms
2497,Maximum Matching of Players With Trainers,maximum-matching-of-players-with-trainers,Medium,75.2,False,"Array,Two Pointers,Greedy,Sorting",Algorithms
2498,Smallest Subarrays With Maximum Bitwise OR,smallest-subarrays-with-maximum-bitwise-or,Medium,62.02,False,"Array,Binary Search,Bit Manipulation,Sliding Window",Algorithms
2499,Minimum Money Required Before Transactions,minimum-money-required-before-transactions,Hard,42.02,False,"Array,Greedy,Sorting",Algorithms
2491,Smallest Even Multiple,smallest-even-multiple,Easy,88.29,False,"Math,Number Theory",Algorithms
2492,Length of the Longest Alphabetical Continuous Substring,length-of-the-longest-alphabetical-continuous-substring,Medium,60.3,False,String,Algorithms
2493,Reverse Odd Levels of Binary Tree,reverse-odd-levels-of-binary-tree,Medium,86.68,False,"Tree,Depth-First Search,Breadth-First Search,Binary Tree",Algorithms
2494,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,Hard,60.8,False,"Array,String,Trie,Counting",Algorithms
2560,Closest Fair Integer,closest-fair-integer,Medium,44.45,True,"Math,Enumeration",Algorithms
2502,Sort the People,sort-the-people,Easy,84.79,False,"Array,Hash Table,String,Sorting",Algorithms
2503,Longest Subarray With Maximum Bitwise AND,longest-subarray-with-maximum-bitwise-and,Medium,65.39,False,"Array,Bit Manipulation,Brainteaser",Algorithms
2504,Find All Good Indices,find-all-good-indices,Medium,40.69,False,"Array,Dynamic Programming,Prefix Sum",Algorithms
2505,Number of Good Paths,number-of-good-paths,Hard,56.27,False,"Array,Hash Table,Tree,Union-Find,Graph Theory,Sorting",Algorithms
2565,Merge Operations to Turn Array Into a Palindrome,merge-operations-to-turn-array-into-a-palindrome,Medium,68.92,True,"Array,Two Pointers,Greedy",Algorithms
2532,Remove Letter To Equalize Frequency,remove-letter-to-equalize-frequency,Easy,19.21,False,"Hash Table,String,Counting",Algorithms
2512,Longest Uploaded Prefix,longest-uploaded-prefix,Medium,54.74,False,"Hash Table,Binary Search,Union-Find,Design,Binary Indexed Tree,Segment Tree,Heap (Priority Queue),Ordered Set",Algorithms
2533,Bitwise XOR of All Pairings,bitwise-xor-of-all-pairings,Medium,66.94,False,"Array,Bit Manipulation,Brainteaser",Algorithms
2513,Number of Pairs Satisfying Inequality,number-of-pairs-satisfying-inequality,Hard,46.76,False,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set",Algorithms
2507,Number of Common Factors,number-of-common-factors,Easy,79.85,False,"Math,Enumeration,Number Theory",Algorithms
2508,Maximum Sum of an Hourglass,maximum-sum-of-an-hourglass,Medium,76.35,False,"Array,Matrix,Prefix Sum",Algorithms
2509,Minimize XOR,minimize-xor,Medium,62.44,False,"Greedy,Bit Manipulation",Algorithms
2510,Maximum Deletions on a String,maximum-deletions-on-a-string,Hard,35.66,False,"String,Dynamic Programming,Rolling Hash,String Matching,Hash Function",Algorithms
2570,Maximize Total Tastiness of Purchased Fruits,maximize-total-tastiness-of-purchased-fruits,Medium,64.53,True,"Array,Dynamic Programming",Algorithms
2518,The Employee That Worked on the Longest Task,the-employee-that-worked-on-the-longest-task,Easy,51.4,False,Array,Algorithms
2519,Find The Original Array of Prefix Xor,find-the-original-array-of-prefix-xor,Medium,88.31,False,"Array,Bit Manipulation",Algorithms
2520,Using a Robot to Print the Lexicographically Smallest String,using-a-robot-to-print-the-lexicographically-smallest-string,Medium,62.5,False,"Hash Table,String,Stack,Greedy",Algorithms
2521,Paths in Matrix Whose Sum Is Divisible by K,paths-in-matrix-whose-sum-is-divisible-by-k,Hard,58.74,False,"Array,Dynamic Programming,Matrix",Algorithms
2579,Minimum Split Into Subarrays With GCD Greater Than One,minimum-split-into-subarrays-with-gcd-greater-than-one,Medium,70.18,True,"Array,Math,Dynamic Programming,Greedy,Number Theory",Algorithms
2528,Number of Valid Clock Times,number-of-valid-clock-times,Easy,47.86,False,"String,Enumeration",Algorithms
2529,Range Product Queries of Powers,range-product-queries-of-powers,Medium,61.43,False,"Array,Bit Manipulation,Prefix Sum",Algorithms
2530,Minimize Maximum of Array,minimize-maximum-of-array,Medium,46.49,False,"Array,Binary Search,Dynamic Programming,Greedy,Prefix Sum",Algorithms
2531,Create Components With Same Value,create-components-with-same-value,Hard,53.26,False,"Array,Math,Tree,Depth-First Search,Enumeration",Algorithms
2524,Largest Positive Integer That Exists With Its Negative,largest-positive-integer-that-exists-with-its-negative,Easy,74.53,False,"Array,Hash Table,Two Pointers,Sorting",Algorithms
2525,Count Number of Distinct Integers After Reverse Operations,count-number-of-distinct-integers-after-reverse-operations,Medium,81.28,False,"Array,Hash Table,Math,Counting",Algorithms
2541,Sum of Number and Its Reverse,sum-of-number-and-its-reverse,Medium,49.31,False,"Math,Enumeration",Algorithms
2527,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,Hard,69.25,False,"Array,Queue,Sliding Window,Monotonic Queue",Algorithms
2584,Number of Nodes With Value One,number-of-nodes-with-value-one,Medium,66.17,True,"Array,Tree,Depth-First Search,Breadth-First Search,Binary Tree",Algorithms
2536,Determine if Two Events Have Conflict,determine-if-two-events-have-conflict,Easy,53.04,False,"Array,String",Algorithms
2546,Number of Subarrays With GCD Equal to K,number-of-subarrays-with-gcd-equal-to-k,Medium,52.34,False,"Array,Math,Number Theory",Algorithms
2538,Minimum Cost to Make Array Equal,minimum-cost-to-make-array-equal,Hard,46.68,False,"Array,Binary Search,Greedy,Sorting,Prefix Sum",Algorithms
2539,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,Hard,61.5,False,"Array,Greedy,Sorting",Algorithms
2593,Number of Distinct Binary Strings After Applying Operations,number-of-distinct-binary-strings-after-applying-operations,Medium,63.74,True,"Math,String",Algorithms
2547,Odd String Difference,odd-string-difference,Easy,61.78,False,"Array,Hash Table,String",Algorithms
2550,Words Within Two Edits of Dictionary,words-within-two-edits-of-dictionary,Medium,61.73,False,"Array,String,Trie",Algorithms
2548,Destroy Sequential Targets,destroy-sequential-targets,Medium,41.67,False,"Array,Hash Table,Counting",Algorithms
2549,Next Greater Element IV,next-greater-element-iv,Hard,41.4,False,"Array,Binary Search,Stack,Sorting,Heap (Priority Queue),Monotonic Stack",Algorithms
2542,Average Value of Even Numbers That Are Divisible by Three,average-value-of-even-numbers-that-are-divisible-by-three,Easy,62.83,False,"Array,Math",Algorithms
2543,Most Popular Video Creator,most-popular-video-creator,Medium,45.24,False,"Array,Hash Table,String,Sorting,Heap (Priority Queue)",Algorithms
2544,Minimum Addition to Make Integer Beautiful,minimum-addition-to-make-integer-beautiful,Medium,38.54,False,"Math,Greedy",Algorithms
2545,Height of Binary Tree After Subtree Removal Queries,height-of-binary-tree-after-subtree-removal-queries,Hard,54.9,False,"Array,Tree,Depth-First Search,Breadth-First Search,Binary Tree",Algorithms
2489,Sort Array by Moving Items to Empty Space,sort-array-by-moving-items-to-empty-space,Hard,45.64,True,"Array,Hash Table,Sorting",Algorithms
2551,Apply Operations to an Array,apply-operations-to-an-array,Easy,74.76,False,"Array,Two Pointers,Simulation",Algorithms
2552,Maximum Sum of Distinct Subarrays With Length K,maximum-sum-of-distinct-subarrays-with-length-k,Medium,42.81,False,"Array,Hash Table,Sliding Window",Algorithms
2553,Total Cost to Hire K Workers,total-cost-to-hire-k-workers,Medium,43.52,False,"Array,Two Pointers,Heap (Priority Queue),Simulation",Algorithms
2554,Minimum Total Distance Traveled,minimum-total-distance-traveled,Hard,58.83,False,"Array,Dynamic Programming,Sorting",Algorithms
2607,Minimum Subarrays in a Valid Split,minimum-subarrays-in-a-valid-split,Medium,64.65,True,"Array,Math,Dynamic Programming,Number Theory",Algorithms
2561,Number of Distinct Averages,number-of-distinct-averages,Easy,58.89,False,"Array,Hash Table,Two Pointers,Sorting",Algorithms
2562,Count Ways To Build Good Strings,count-ways-to-build-good-strings,Medium,58.97,False,Dynamic Programming,Algorithms
2564,Most Profitable Path in a Tree,most-profitable-path-in-a-tree,Medium,67.34,False,"Array,Tree,Depth-First Search,Breadth-First Search,Graph Theory",Algorithms
2563,Split Message Based on Limit,split-message-based-on-limit,Hard,42.02,False,"String,Enumeration",Algorithms
2556,Convert the Temperature,convert-the-temperature,Easy,90.29,False,Math,Algorithms
2557,Number of Subarrays With LCM Equal to K,number-of-subarrays-with-lcm-equal-to-k,Medium,43.28,False,"Array,Math,Number Theory",Algorithms
2558,Minimum Number of Operations to Sort a Binary Tree by Level,minimum-number-of-operations-to-sort-a-binary-tree-by-level,Medium,74.25,False,"Tree,Breadth-First Search,Binary Tree",Algorithms
2559,Maximum Number of Non-overlapping Palindrome Substrings,maximum-number-of-non-overlapping-palindrome-substrings,Hard,43.26,False,"Two Pointers,String,Dynamic Programming,Greedy",Algorithms
2612,Minimum Cost to Buy Apples,minimum-cost-to-buy-apples,Medium,67.24,True,"Array,Graph Theory,Heap (Priority Queue),Shortest Path",Algorithms
2613,Customers With Strictly Increasing Purchases,customers-with-strictly-increasing-purchases,Hard,48.94,True,Database,Database
2566,Number of Unequal Triplets in Array,number-of-unequal-triplets-in-array,Easy,73.26,False,"Array,Hash Table,Sorting",Algorithms
2567,Closest Nodes Queries in a Binary Search Tree,closest-nodes-queries-in-a-binary-search-tree,Medium,44.06,False,"Array,Binary Search,Tree,Depth-First Search,Binary Search Tree,Binary Tree",Algorithms
2568,Minimum Fuel Cost to Report to the Capital,minimum-fuel-cost-to-report-to-the-capital,Medium,64.68,False,"Tree,Depth-First Search,Breadth-First Search,Graph Theory",Algorithms
2569,Number of Beautiful Partitions,number-of-beautiful-partitions,Hard,32.76,False,"String,Dynamic Programming,Prefix Sum",Algorithms
2623,Maximum XOR of Two Non-Overlapping Subtrees,maximum-xor-of-two-non-overlapping-subtrees,Hard,52.01,True,"Tree,Depth-First Search,Graph Theory,Trie",Algorithms
2622,Form a Chemical Bond,form-a-chemical-bond,Easy,79.83,True,Database,Database
2575,Minimum Cuts to Divide a Circle,minimum-cuts-to-divide-a-circle,Easy,56.04,False,"Math,Geometry",Algorithms
2606,Difference Between Ones and Zeros in Row and Column,difference-between-ones-and-zeros-in-row-and-column,Medium,84.42,False,"Array,Matrix,Simulation",Algorithms
2576,Minimum Penalty for a Shop,minimum-penalty-for-a-shop,Medium,71.22,False,"String,Prefix Sum",Algorithms
2577,Count Palindromic Subsequences,count-palindromic-subsequences,Hard,40.96,False,"String,Dynamic Programming",Algorithms
2571,Find the Pivot Integer,find-the-pivot-integer,Easy,83.8,False,"Math,Prefix Sum",Algorithms
2572,Append Characters to String to Make Subsequence,append-characters-to-string-to-make-subsequence,Medium,72.99,False,"Two Pointers,String,Greedy",Algorithms
2573,Remove Nodes From Linked List,remove-nodes-from-linked-list,Medium,74.79,False,"Linked List,Stack,Recursion,Monotonic Stack",Algorithms
2574,Count Subarrays With Median K,count-subarrays-with-median-k,Hard,47.56,False,"Array,Hash Table,Prefix Sum",Algorithms
2629,Number of Substrings With Fixed Ratio,number-of-substrings-with-fixed-ratio,Medium,57.34,True,"Hash Table,Math,String,Prefix Sum",Algorithms
2580,Circular Sentence,circular-sentence,Easy,70.2,False,String,Algorithms
2581,Divide Players Into Teams of Equal Skill,divide-players-into-teams-of-equal-skill,Medium,68.9,False,"Array,Hash Table,Two Pointers,Sorting",Algorithms
2582,Minimum Score of a Path Between Two Cities,minimum-score-of-a-path-between-two-cities,Medium,58.54,False,"Depth-First Search,Breadth-First Search,Union-Find,Graph Theory",Algorithms
2583,Divide Nodes Into the Maximum Number of Groups,divide-nodes-into-the-maximum-number-of-groups,Hard,67.04,False,"Depth-First Search,Breadth-First Search,Union-Find,Graph Theory",Algorithms
2637,Merge Overlapping Events in the Same Hall,merge-overlapping-events-in-the-same-hall,Hard,37.09,True,Database,Database
2638,Number of Subarrays Having Even Product,number-of-subarrays-having-even-product,Medium,63.17,True,"Array,Math,Dynamic Programming",Algorithms
2589,Maximum Value of a String in an Array,maximum-value-of-a-string-in-an-array,Easy,74.13,False,"Array,String",Algorithms
2590,Maximum Star Sum of a Graph,maximum-star-sum-of-a-graph,Medium,41.94,False,"Array,Greedy,Graph Theory,Sorting,Heap (Priority Queue)",Algorithms
2591,Frog Jump II,frog-jump-ii,Medium,62.41,False,"Array,Binary Search,Greedy",Algorithms
2592,Minimum Total Cost to Make Arrays Unequal,minimum-total-cost-to-make-arrays-unequal,Hard,41.18,False,"Array,Hash Table,Greedy,Counting",Algorithms
2585,Delete Greatest Value in Each Row,delete-greatest-value-in-each-row,Easy,79.77,False,"Array,Sorting,Heap (Priority Queue),Matrix,Simulation",Algorithms
2586,Longest Square Streak in an Array,longest-square-streak-in-an-array,Medium,53.1,False,"Array,Hash Table,Binary Search,Dynamic Programming,Sorting",Algorithms
2587,Design Memory Allocator,design-memory-allocator,Medium,49.64,False,"Array,Hash Table,Design,Simulation",Algorithms
2588,Maximum Number of Points From Grid Queries,maximum-number-of-points-from-grid-queries,Hard,59.34,False,"Array,Two Pointers,Breadth-First Search,Union-Find,Sorting,Heap (Priority Queue),Matrix",Algorithms
2643,Concatenate the Name and the Profession,concatenate-the-name-and-the-profession,Easy,80.0,True,Database,Database
2644,Bitwise OR of All Subsequence Sums,bitwise-or-of-all-subsequence-sums,Medium,64.17,True,"Array,Math,Bit Manipulation,Brainteaser,Prefix Sum",Algorithms
2594,Count Pairs Of Similar Strings,count-pairs-of-similar-strings,Easy,73.51,False,"Array,Hash Table,String,Bit Manipulation,Counting",Algorithms
2595,Smallest Value After Replacing With Sum of Prime Factors,smallest-value-after-replacing-with-sum-of-prime-factors,Medium,49.78,False,"Math,Simulation,Number Theory",Algorithms
2596,Add Edges to Make Degrees of All Nodes Even,add-edges-to-make-degrees-of-all-nodes-even,Hard,35.23,False,"Hash Table,Graph Theory",Algorithms
2597,Cycle Length Queries in a Tree,cycle-length-queries-in-a-tree,Hard,60.12,False,"Array,Tree,Binary Tree",Algorithms
2653,Check if There is a Path With Equal Number of 0's And 1's,check-if-there-is-a-path-with-equal-number-of-0s-and-1s,Medium,51.81,True,"Array,Dynamic Programming,Matrix",Algorithms
2602,Maximum Enemy Forts That Can Be Captured,maximum-enemy-forts-that-can-be-captured,Easy,41.0,False,"Array,Two Pointers",Algorithms
2603,Reward Top K Students,reward-top-k-students,Medium,46.8,False,"Array,Hash Table,String,Sorting,Heap (Priority Queue)",Algorithms
2628,Minimize the Maximum of Two Arrays,minimize-the-maximum-of-two-arrays,Medium,32.12,False,"Math,Binary Search,Number Theory",Algorithms
2605,Count Anagrams,count-anagrams,Hard,36.95,False,"Hash Table,Math,String,Combinatorics,Counting",Algorithms
2598,Shortest Distance to Target String in a Circular Array,shortest-distance-to-target-string-in-a-circular-array,Easy,50.57,False,"Array,String",Algorithms
2599,Take K of Each Character From Left and Right,take-k-of-each-character-from-left-and-right,Medium,51.47,False,"Hash Table,String,Sliding Window",Algorithms
2600,Maximum Tastiness of Candy Basket,maximum-tastiness-of-candy-basket,Medium,67.85,False,"Array,Binary Search,Greedy,Sorting",Algorithms
2601,Number of Great Partitions,number-of-great-partitions,Hard,33.33,False,"Array,Dynamic Programming",Algorithms
2658,Count the Number of K-Big Indices,count-the-number-of-k-big-indices,Hard,53.63,True,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set",Algorithms
2608,Count the Digits That Divide a Number,count-the-digits-that-divide-a-number,Easy,85.93,False,Math,Algorithms
